"COL_PROJECT_ID","COL_COVER_PAR","COL_COVER_POL","COL_PRIORITY","COL_SUBJ_OWNER","COL_NAME","COL_PLACE_CODE","COL_SUBJ_CODE","COL_YEAR_START","COL_YEAR_END","COL_COST_IN_EXP_ALL","COL_COST_ALL","COL_COST_FILL_TO_BEF_2","COL_COST_FILL_TO_BEF_1","COL_COST_NEED_0","COL_COST_NO_PUMP_BEF_1","COL_COST_GR_A_0","COL_COST_ALT_SRC_REQ","COL_COST_GR_F_0","COL_COST_GR_B_0","COL_COST_GR_C_0","COL_COST_GR_A_1","COL_COST_GR_C_1","COL_COST_GR_SUM_1","COL_COST_GR_A_2","COL_COST_GR_C_2","COL_COST_GR_SUM_2","COL_COST_GR_A_3","COL_COST_GR_C_3","COL_COST_GR_SUM_3","COL_COST_AFT",
"1018/19","4350","6351",4,"Domov Iris","Vımìna osvìtlení","Mariánské Hory a Hulváky","Domov Iris",2019,2025,0,709622,214622,330000,0,0,0,0,0,0,0,150000,15000,165000,0,0,0,0,0,0,0,
"0313/23","6330","6363",2,"MOb Moravská Ostrava a Pøívoz","Regenerace sídlištì Fifejdy II - VIII. etapa","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2027,2027,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000,12500000,25000000,0,
"0993/19","3745","6909",1,"odbor ochrany ivotního prostøedí (ORJ 190)","Adaptaèní opatøení","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2018,2027,0,34192000,11192000,3000000,5000000,0,5000000,0,0,0,0,5000000,0,5000000,5000000,0,5000000,5000000,0,5000000,0,
"0226/20","3639","6130",1,"odbor majetkovı (ORJ 137)","Vıkup pozemkù od ÈD a.s.","Tøebovice","Magistrát mìsta Ostravy",2024,2025,0,2540000,0,0,2540000,0,2540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0103/20","6330","6363",1,"MOb Ostrava-Jih","Zateplení objektu Mjr. Nováka 1455/34, Ostrava-Hrabùvka ","Ostrava - Jih","MOb Ostrava-Jih",2019,2026,0,37550160,12550160,0,0,0,0,0,0,0,0,5000000,7500000,12500000,5000000,7500000,12500000,0,0,0,0,
"0185/23","2143","6313",1,"Èerná louka s.r.o.","Lodìnice - úprava veøejného prostranství","Slezská Ostrava","Èerná louka s.r.o.",2024,2026,0,3200000,0,0,0,0,0,0,0,0,0,3000000,0,3000000,200000,0,200000,0,0,0,0,
"0186/21","3319","6351",1,"Lidová konzervatoø a Múzická škola Ostrava","Altán pro venkovní aktivity dìtí od 3 let","Mariánské Hory a Hulváky","Lidová konzervatoø a Múzická škola Ostrava",2018,2024,0,552000,19000,0,533000,0,533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0206/21","6330","6363",3,"MOb Polanka nad Odrou","Rozšíøení MK Pøímìstská + chodník","Polanka nad Odrou","MOb Polanka nad Odrou",2019,2030,0,11254603,278603,0,0,0,0,0,0,0,0,0,0,0,0,2243000,2243000,0,0,0,8733000,
"0152/23","6330","6363",3,"MOb Hrabová","Vıstavba veøejného osvìtlení na ul. Bìlská","Hrabová","MOb Hrabová",2022,2025,0,1504255,0,79255,0,0,0,0,0,0,0,0,1425000,1425000,0,0,0,0,0,0,0,
"0088/23","2310","6121",1,"odbor investièní (ORJ 230)","Nové kapacitní propojení Poruba HTP - Plesná","Plesná,Poruba","Magistrát mìsta Ostravy",2023,2025,0,18148000,0,0,845000,300000,95000,0,450000,0,0,3003000,14300000,17303000,0,0,0,0,0,0,0,
"0233/22","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","Rozšíøení kontejnerovıch stání","Martinov","MOb Martinov",2022,2024,0,1050000,350000,390000,310000,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0082/22","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Modernizace odbornıch uèeben","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2024,2025,11250000,15000000,0,0,0,0,0,0,0,0,0,7500000,7500000,15000000,0,0,0,0,0,0,0,
"0049/18","3745","6121",2,"odbor investièní (ORJ 230)","Revitalizace Lesoparku Benátky a Hulváckého kopce","Mariánské Hory a Hulváky,Nová Ves","Magistrát mìsta Ostravy",2018,2027,20000000,192069820,3768820,2511000,9580000,4580000,5000000,0,0,0,0,31210000,0,31210000,115000000,0,115000000,30000000,0,30000000,0,
"0649/19","3412","6121",2,"odbor investièní (ORJ 230)","Areál støelnic na ul. Plzeòská","statutární mìsto Ostrava,Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2020,2027,0,224701300,801300,5100000,1450000,0,1450000,0,0,0,0,138800000,0,138800000,38550000,0,38550000,40000000,0,40000000,0,
"0035/22","6330","6363",1,"MOb Mariánské Hory a Hulváky","SEN- Knüpferova 1, 2: Sníení energetické nároènosti bytovıch domù v Mariánskıch Horách a Hulvákách","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2003,2024,2569303,26758299,0,17447308,9310991,8875000,0,0,0,0,435991,0,0,0,0,0,0,0,0,0,0,
"0148/23","6330","6363",1,"MOb Hrabová","Vıstavba kolumbária","Hrabová","MOb Hrabová",2023,2025,0,5546250,0,46250,0,0,0,0,0,0,0,0,0,0,0,0,0,4400000,1100000,5500000,0,
"0249/23","5522","6123",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","Cisternová automobilová støíkaèka CAS 30 VH pro JSDH Koblov - obmìna 1 ks (spolufinancování SID MV)","Slezská Ostrava","Magistrát mìsta Ostravy",2026,2026,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6000000,11000000,0,0,0,0,
"0133/23","3631","6121",1,"odbor investièní (ORJ 230)","Veøejné osvìtlení ul. Broskvoòová","Hošálkovice","Magistrát mìsta Ostravy",2021,2024,0,1060237,72237,0,988000,988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0292/23","6330","6363",2,"MOb Moravská Ostrava a Pøívoz","BD Chelèického 12 - vımìna oken","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2016,2026,0,6120274,120274,0,0,0,0,0,0,0,0,0,0,0,0,6000000,6000000,0,0,0,0,
"0775/19","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Rekonstrukce BD Orebitská 774/19","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2022,2025,0,15654500,365000,0,15289500,0,7645000,0,0,0,7644500,0,0,0,0,0,0,0,0,0,0,
"0067/21","3741","6351",3,"Zoologická zahrada a botanickı park Ostrava","Novı pavilon slonù","Slezská Ostrava","Zoologická zahrada a botanickı park Ostrava",2026,2029,0,615000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,15000000,600000000,
"0129/18","6330","6363",3,"MOb Nová Ves","Relaxaèní zóna podél øeky Odry","Nová Ves","MOb Nová Ves",2025,2025,0,500000,0,0,0,0,0,0,0,0,0,400000,100000,500000,0,0,0,0,0,0,0,
"0123/19","2310","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - PHO","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2026,0,3039920,0,557000,484000,0,84000,0,400000,0,0,173460,826000,999460,173460,826000,999460,0,0,0,0,
"0123/19","2321","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - PHO","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2024,0,3715920,0,924000,793000,0,138000,0,655000,0,0,173460,826000,999460,173460,826000,999460,0,0,0,0,
"0216/23","4357","6451",1,"Domov Sluníèko, Ostrava-Vítkovice","Inovace zástìn sociálního zázemí na pokojích klientù","Vítkovice","Magistrát mìsta Ostravy",2025,2025,8700000,8700000,0,0,0,0,0,0,0,0,0,8700000,0,8700000,0,0,0,0,0,0,0,
"0829/19","6330","6363",3,"MOb Vítkovice","Revitalizace veøejného prostranství v okolí domù Syllabova 26-34","Vítkovice","MOb Vítkovice",2027,2027,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,2400000,1600000,4000000,0,0,0,0,
"0094/18","3745","6121",1,"odbor investièní (ORJ 230)","Park nad Rybníkem","Ostrava - Jih,Stará Bìlá","Magistrát mìsta Ostravy",2018,2025,0,23868880,1001880,482000,17385000,0,17385000,0,0,0,0,5000000,0,5000000,0,0,0,0,0,0,0,
"0014/23","3392","6313",2,"AKORD & POKLAD, s.r.o.","Øízení osobních vıtahù v DK Akord","Ostrava - Jih","AKORD & POKLAD, s.r.o.",2024,2024,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,800000,0,0,0,0,
"0254/20","3639","6121",1,"odbor investièní (ORJ 230)","Smart WC","Moravská Ostrava a Pøívoz,Ostrava - Jih,Poruba,Vítkovice","Magistrát mìsta Ostravy",2020,2024,0,13475000,5233000,651000,7591000,7591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0179/23","4351","6322",1,"Centrum pro rodinu a sociální péèi z.s.","Rekonstrukce budovy pro Centrum pro rodinu a sociální péèi z.s.","Moravská Ostrava a Pøívoz","",2022,2025,0,58875000,0,6499000,24675500,0,6100000,0,0,17900000,675500,1000000,26700500,27700500,0,0,0,0,0,0,0,
"0224/22","2212","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce ul. Velká, Dlouhá, Muzejní, Støelnièní","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2025,0,40896239,0,2761239,30135000,128000,30007000,0,0,0,0,8000000,0,8000000,0,0,0,0,0,0,0,
"0261/23","6330","6363",1,"MOb Mariánské Hory a Hulváky","Rekonstrukce domù Strmá 1012/7","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2023,2026,0,15300000,0,300000,0,0,0,0,0,0,0,0,5500000,5500000,0,5000000,5000000,0,4500000,4500000,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Lhotka - Investièní neúèelová dotace","Lhotka","MOb Lhotka",2024,2024,0,2812000,0,0,2812000,0,2812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0221/22","5522","6121",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","IVC Ostrava - Zábøeh - rekonstrukce støešního pláštì celkù B a C","Ostrava - Jih","Magistrát mìsta Ostravy",2023,2024,0,11310557,0,229557,11081000,11081000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1180/19","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Rekonstrukce vozovky ul. Pøívozská","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2018,2026,0,39228500,288500,0,0,0,0,0,0,0,0,0,0,0,19470000,19470000,38940000,0,0,0,0,
"1132/19","3233","6121",1,"odbor investièní (ORJ 230)","SVÈ Ostrèilova - rekonstrukce støechy","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2024,0,16366900,0,955900,15411000,0,15411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0160/23","6330","6363",2,"MOb Slezská Ostrava","Regenerace bytového fondu Mírová Osada - V. etapa (Konìvova è.p.250/24)","Slezská Ostrava","MOb Slezská Ostrava",2024,2025,594660,4436270,0,0,0,0,0,0,0,0,0,0,4436270,4436270,0,0,0,0,0,0,0,
"0328/23","6330","6363",1,"MOb Stará Bìlá","Revitalizace starobìlského høbitova","Stará Bìlá","MOb Stará Bìlá",2024,2024,0,1385000,0,0,1385000,0,0,0,1170000,0,215000,0,0,0,0,0,0,0,0,0,0,
"0129/19","2321","6121",1,"odbor investièní (ORJ 230)","Ústøední èistírna odpadních vod - pøípojka VN 22 kV è. 171","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2020,2024,0,7956540,225160,457380,7274000,2434000,840000,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0827/19","6330","6363",3,"MOb Vítkovice","Sníení energetické nároènosti nebytového domu Zengrova 14","Vítkovice","MOb Vítkovice",2026,2027,0,20000000,0,0,0,0,0,0,0,0,0,12000000,8000000,20000000,0,0,0,0,0,0,0,
"0223/23","6171","6111",3,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Rozvoj miniwebù 2024","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2025,2025,0,750000,0,0,0,0,0,0,0,0,0,750000,0,750000,0,0,0,0,0,0,0,
"0276/22","2219","6121",1,"odbor investièní (ORJ 230)","Parkovací systém SMO","Moravská Ostrava a Pøívoz,Slezská Ostrava","Magistrát mìsta Ostravy",2023,2026,0,46325500,0,60500,25770000,0,25770000,0,0,0,0,2000000,0,2000000,18495000,0,18495000,0,0,0,0,
"0536/19","2310","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu a kanalizace v ul. Obráncù Míru","Vítkovice","Magistrát mìsta Ostravy",2019,2024,0,30082102,0,1336102,28746000,14334000,2502000,0,11910000,0,0,0,0,0,0,0,0,0,0,0,0,
"0536/19","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu a kanalizace v ul. Obráncù Míru","Vítkovice","Magistrát mìsta Ostravy",2019,2024,0,16243310,943800,6087510,9212000,7776000,250000,0,1186000,0,0,0,0,0,0,0,0,0,0,0,0,
"0326/23","2212","6121",1,"odbor dopravy (ORJ 100)","Pøeloka ul. Krásnopolské","Pustkovec","Magistrát mìsta Ostravy",2023,2028,0,119350000,0,0,350000,0,350000,0,0,0,0,4000000,0,4000000,0,0,0,50000000,0,50000000,65000000,
"0193/21","6171","6111",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Elektronickı stavební deník","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2025,2025,0,500000,0,0,0,0,0,0,0,0,0,500000,0,500000,0,0,0,0,0,0,0,
"0137/19","2310","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu ul. Pøemyslovcù","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2017,2024,0,19945550,308550,4517000,15120000,15120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0305/23","6330","6363",3,"MOb Ostrava-Jih","Regenerace sídlištì Zábøeh - VI. etapa - Zábøeh vodárna","Ostrava - Jih","MOb Ostrava-Jih",2025,2027,0,55000000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,5000000,20000000,30000000,50000000,0,
"1098/19","5311","6123",1,"Mìstská policie Ostrava (ORJ 270) ","Obnova vozového parku - vozidla CNG osobní","Moravskoslezskı kraj","Mìstská policie Ostrava (ORJ 270) ",2024,2027,0,15850000,0,0,3000000,0,3000000,0,0,0,0,3300000,0,3300000,3900000,0,3900000,3900000,0,3900000,1750000,
"0285/23","6330","6363",2,"MOb Pustkovec","Rekonstrukce ulice Pustkovecká","Pustkovec","Magistrát mìsta Ostravy",2024,2026,0,9500000,0,0,0,0,0,0,0,0,0,0,5400000,5400000,0,4100000,4100000,0,0,0,0,
"0084/21","3522","6351",1,"Mìstská nemocnice Ostrava","Vımìna dieselagregátu è. 4 v energobloku","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,3300000,0,0,0,0,0,0,0,0,0,0,3300000,3300000,0,0,0,0,0,0,0,
"1059/19","6330","6363",1,"MOb Michálkovice","Komunitní bydlení - bytovı dùm pro seniory","Michálkovice","MOb Michálkovice",2019,2026,0,92347105,2347105,0,20000000,0,0,0,0,10000000,10000000,25000000,20000000,45000000,25000000,0,25000000,0,0,0,0,
"0306/23","6330","6363",2,"MOb Moravská Ostrava a Pøívoz","BD Nádraní 168 - vımìna oken, vstupu a vıkladcù + pracovištì MP","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2026,2026,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,10000000,0,0,0,0,
"0215/22","5512","6123",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","Cisternová automobilová støíkaèka CAS 30 VH pro JSDH Martinov - obmìna 1ks (spolufinancování SID MV)","Martinov","Magistrát mìsta Ostravy",2025,2025,0,11000000,0,0,0,0,0,0,0,0,0,5000000,6000000,11000000,0,0,0,0,0,0,0,
"0197/21","6171","6111",2,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Orchestrátor","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2027,2027,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,2400000,0,
"0125/19","2310","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - PHR","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2019,2025,0,6373000,4784000,605000,484000,0,84000,0,400000,0,0,0,500000,500000,0,0,0,0,0,0,0,
"0125/19","2321","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - PHR","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2019,2022,0,6593000,4883000,605000,605000,0,105000,0,500000,0,0,0,500000,500000,0,0,0,0,0,0,0,
"0089/23","2321","6121",1,"odbor investièní (ORJ 230)","Pøeloení kanalizace a vodovodu v ul. Mojmírovcù","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2022,2026,0,6609000,0,0,339000,0,59000,0,280000,0,0,60000,280000,340000,1030000,4900000,5930000,0,0,0,0,
"0222/22","5522","6121",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","IVC Ostrava - Zábøeh - rekonstrukce støešního pláštì celku A","Ostrava - Jih","Magistrát mìsta Ostravy",2024,2025,0,6300000,0,0,5550000,0,5550000,0,0,0,0,750000,0,750000,0,0,0,0,0,0,0,
"0360/19","3741","6121",1,"odbor investièní (ORJ 230)","ZOO - energetické hospodáøství","Slezská Ostrava","Magistrát mìsta Ostravy",2012,2024,0,47708236,14788618,18106618,14813000,3524000,11289000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0102/19","2310","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce ÚV Nová Ves","Nová Ves","Magistrát mìsta Ostravy",2020,2026,0,960982504,33427504,20575000,4480000,3270000,210000,0,1000000,0,0,52500000,250000000,302500000,0,600000000,600000000,0,0,0,0,
"0188/23","4350","6351",1,"Domov Sluníèko, Ostrava-Vítkovice","Lùka na pokojích klientù","Vítkovice","Domov Sluníèko, Ostrava-Vítkovice",2024,2024,0,500000,0,0,500000,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0169/21","6330","6363",2,"MOb Ostrava-Jih","Rekonstrukce parkové zelenì mezi ulicemi Mjr. Nováka a Krestova","Ostrava - Jih","MOb Ostrava-Jih",2022,2025,0,14625000,625000,0,0,0,0,0,0,0,0,5600000,8400000,14000000,0,0,0,0,0,0,0,
"1088/19","3741","6351",1,"Zoologická zahrada a botanickı park Ostrava","Restauraèní zaøízení/gastroprovoz v ZOO Ostrava","Slezská Ostrava","Zoologická zahrada a botanickı park Ostrava",2018,2026,0,53460000,760000,0,0,0,0,0,0,0,0,0,0,0,52700000,0,52700000,0,0,0,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Krásné Pole - Investièní neúèelová dotace","Krásné Pole","MOb Krásné Pole",2024,2024,0,4965000,0,0,4965000,0,4965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0017/23","6330","6363",1,"MOb Poruba","Úprava veøejného prostoru námìstí Druby v Ostravì - Porubì - etapa B1","Poruba","MOb Poruba",2023,2025,0,15452540,0,0,0,0,0,0,0,0,0,7500000,7952540,15452540,0,0,0,0,0,0,0,
"0235/23","6171","6111",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Rozšíøení systému pro správu privilegovanıch úètù","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2025,0,2300000,0,0,1200000,0,1200000,0,0,0,0,1100000,0,1100000,0,0,0,0,0,0,0,
"0312/19","3631","6121",2,"odbor investièní (ORJ 230)","PD a pøíprava staveb VO","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2019,2026,0,93250000,10750000,3000000,3500000,0,3500000,0,0,0,0,38000000,0,38000000,38000000,0,38000000,0,0,0,0,
"1184/19","6330","6363",3,"MOb Moravská Ostrava a Pøívoz","Regenerace sídlištì Šalamouna II - 1. etapa","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2018,2025,0,15816145,229900,586245,0,0,0,0,0,0,0,7500000,7500000,15000000,0,0,0,0,0,0,0,
"0709/19","2212","6121",2,"odbor dopravy (ORJ 100)","Preference vozidel hasièù (IZS)","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2028,0,5390000,0,1760000,0,0,0,0,0,0,0,0,0,0,1210000,0,1210000,1210000,0,1210000,1210000,
"0289/22","2310","6121",2,"odbor investièní (ORJ 230)","Armaturní šachta Lhotka","Lhotka","Magistrát mìsta Ostravy",2020,2024,0,3541000,0,3000000,541000,0,94000,0,447000,0,0,0,0,0,0,0,0,0,0,0,0,
"0076/23","2321","6121",2,"odbor investièní (ORJ 230)","ÚÈOV Rekonstrukce kogeneraèních jednotek","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2025,0,19220000,0,0,7120000,4700000,420000,0,2000000,0,0,2100000,10000000,12100000,0,0,0,0,0,0,0,
"1096/19","5311","6125",2,"Mìstská policie Ostrava (ORJ 270) ","Obmìna multifunkèních tiskovıch zaøízení na oblastech MP Ostrava","Moravskoslezskı kraj,statutární mìsto Ostrava","Mìstská policie Ostrava (ORJ 270) ",2024,2026,0,400000,0,0,0,0,0,0,0,0,0,200000,0,200000,200000,0,200000,0,0,0,0,
"0199/23","4350","6351",1,"Domov Korıtko, Ostrava-Zábøeh","Pomùcky usnadòující hygienu a mobilitu klientù","Jiné umístìní","Magistrát mìsta Ostravy",2024,2024,0,1100000,0,0,1100000,0,550000,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,
"0149/23","6330","6363",1,"MOb Hrabová","Revitalizace místního høbitova","Hrabová","MOb Hrabová",2023,2024,0,1068343,0,108343,960000,0,0,0,760000,0,200000,0,0,0,0,0,0,0,0,0,0,
"0114/23","4350","6351",2,"Domov pro seniory Kamenec, Slezská Ostrava","Interaktivní podlahovı projektor","Slezská Ostrava","Domov pro seniory Kamenec, Slezská Ostrava",2025,2025,0,200000,0,0,0,0,0,0,0,0,0,200000,0,200000,0,0,0,0,0,0,0,
"0267/23","6330","6363",2,"MOb Slezská Ostrava","Regenerace bytového domu na ul. Kepkova 3","Slezská Ostrava","MOb Slezská Ostrava",2024,2025,1000000,13000000,0,0,3900000,0,0,0,0,0,3900000,0,9100000,9100000,0,0,0,0,0,0,0,
"0201/23","4350","6351",1,"Domov Èujkovova, Ostrava-Zábøeh","Modernizace vıtahu ","Ostrava - Jih","Magistrát mìsta Ostravy",2024,2025,0,1127000,0,0,1127000,0,1127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0254/23","5522","6123",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","Cisternová automobilová støíkaèka CAS 30 VH pro JSDH Antošovice - obmìna 1 ks (spolufinancování SID MV)","Slezská Ostrava","Magistrát mìsta Ostravy",2027,2027,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6000000,11000000,0,
"0161/23","3522","5331",1,"Mìstská nemocnice Ostrava","Oprava vozovky ul. Nemocnièní","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,1000000,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0,0,0,0,
"0612/19","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace v ulici Hornopolní","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2019,2024,0,32466000,570000,12758000,19138000,0,3322000,0,15816000,0,0,0,0,0,0,0,0,0,0,0,0,
"0612/19","2212","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace v ulici Hornopolní","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2019,2024,0,6100000,0,0,6100000,6100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0279/19","2310","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu ul. V Zahradách","Poruba","Magistrát mìsta Ostravy",2018,2024,0,10862000,698000,0,10164000,0,1764000,0,8400000,0,0,0,0,0,0,0,0,0,0,0,0,
"0208/23","3522","5331",1,"Mìstská nemocnice Ostrava","Vımìna svislıch rozvodù vody a kanalizace III","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2026,2026,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,10000000,0,0,0,0,
"0945/19","3522","5331",2,"Mìstská nemocnice Ostrava","Oprava komunikací, chodníkù a parkovacích ploch","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2026,2026,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,6500000,0,0,0,0,
"0079/21","4350","6351",1,"Domov Slunovrat, Ostrava-Pøívoz","Rekonstrukce datového rozvadìèe a tel. ústøedny v Domovì Slunovrat","Moravská Ostrava a Pøívoz","Domov Slunovrat, Ostrava-Pøívoz",2025,2025,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1000000,0,
"0220/23","6171","6123",1,"odbor hospodáøské správy (ORJ 136),odbor hospodáøské správy (ORJ 130)","Obnova vozového parku","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2024,0,5100000,0,0,5100000,0,5100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
