Datum,Stanice,Třída objektu,Počet
16.02.2024 9:00,Bohumínská x 28. října - směr Přívoz,Ostatní,267
16.02.2024 9:00,Hlučínská x Slovenská - od Švermy,Ostatní,208
16.02.2024 9:00,Hlučínská x Slovenská - od Přívozu,Ostatní,119
16.02.2024 9:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,54
16.02.2024 9:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
16.02.2024 9:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,27
16.02.2024 9:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,12
16.02.2024 10:00,Novinářská x 28. října - od Fifejd,Ostatní,317
16.02.2024 10:00,Novinářská x 28. října - od Fifejd,Velké,2
16.02.2024 10:00,Novinářská x 28. října - od Vítkovic,Ostatní,229
16.02.2024 10:00,Novinářská x 28. října - od Vítkovic,Velké,2
16.02.2024 10:00,Novinářská x 28. října - od centra,Ostatní,154
16.02.2024 10:00,Novinářská x 28. října - od centra,Velké,1
16.02.2024 10:00,Novinářská x 28. října - od Poruby,Ostatní,223
16.02.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,64
16.02.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,28
16.02.2024 10:00,Bohumínská x 28. října - směr Přívoz,Ostatní,182
16.02.2024 10:00,Hlučínská x Slovenská - od Švermy,Ostatní,341
16.02.2024 10:00,Hlučínská x Slovenská - od Přívozu,Ostatní,125
16.02.2024 10:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,78
16.02.2024 10:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,4
16.02.2024 10:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,20
16.02.2024 10:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,2
16.02.2024 11:00,Novinářská x 28. října - od Fifejd,Ostatní,354
16.02.2024 11:00,Novinářská x 28. října - od Fifejd,Velké,1
16.02.2024 11:00,Novinářská x 28. října - od Vítkovic,Ostatní,200
16.02.2024 11:00,Novinářská x 28. října - od Vítkovic,Velké,4
16.02.2024 11:00,Novinářská x 28. října - od centra,Ostatní,179
16.02.2024 11:00,Novinářská x 28. října - od Poruby,Ostatní,255
16.02.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,73
16.02.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,27
16.02.2024 11:00,Bohumínská x 28. října - směr Přívoz,Ostatní,153
16.02.2024 11:00,Hlučínská x Slovenská - od Švermy,Ostatní,361
16.02.2024 11:00,Hlučínská x Slovenská - od Přívozu,Ostatní,105
16.02.2024 11:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,74
16.02.2024 11:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
16.02.2024 11:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,33
16.02.2024 11:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,24
16.02.2024 12:00,Novinářská x 28. října - od Fifejd,Ostatní,333
16.02.2024 12:00,Novinářská x 28. října - od Fifejd,Velké,1
16.02.2024 12:00,Novinářská x 28. října - od Vítkovic,Ostatní,195
16.02.2024 12:00,Novinářská x 28. října - od Vítkovic,Velké,3
16.02.2024 12:00,Novinářská x 28. října - od centra,Ostatní,188
16.02.2024 12:00,Novinářská x 28. října - od centra,Velké,1
16.02.2024 12:00,Novinářská x 28. října - od Poruby,Ostatní,264
16.02.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,73
16.02.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,41
16.02.2024 12:00,Bohumínská x 28. října - směr Přívoz,Ostatní,230
16.02.2024 12:00,Hlučínská x Slovenská - od Švermy,Ostatní,354
16.02.2024 12:00,Hlučínská x Slovenská - od Přívozu,Ostatní,123
16.02.2024 12:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,75
16.02.2024 12:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,19
16.02.2024 12:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,10
16.02.2024 13:00,Novinářská x 28. října - od Fifejd,Ostatní,388
16.02.2024 13:00,Novinářská x 28. října - od Fifejd,Velké,1
16.02.2024 13:00,Novinářská x 28. října - od Vítkovic,Ostatní,174
16.02.2024 13:00,Novinářská x 28. října - od Vítkovic,Velké,7
16.02.2024 13:00,Novinářská x 28. října - od centra,Ostatní,200
16.02.2024 13:00,Novinářská x 28. října - od centra,Velké,2
16.02.2024 13:00,Novinářská x 28. října - od Poruby,Ostatní,346
16.02.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,66
16.02.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,39
16.02.2024 13:00,Bohumínská x 28. října - směr Přívoz,Ostatní,275
16.02.2024 13:00,Hlučínská x Slovenská - od Švermy,Ostatní,309
16.02.2024 13:00,Hlučínská x Slovenská - od Přívozu,Ostatní,240
16.02.2024 13:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,85
16.02.2024 13:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,16
16.02.2024 13:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,17
16.02.2024 14:00,Novinářská x 28. října - od Fifejd,Ostatní,362
16.02.2024 14:00,Novinářská x 28. října - od Fifejd,Velké,1
16.02.2024 14:00,Novinářská x 28. října - od Vítkovic,Ostatní,219
16.02.2024 14:00,Novinářská x 28. října - od Vítkovic,Velké,6
16.02.2024 14:00,Novinářská x 28. října - od centra,Ostatní,199
16.02.2024 14:00,Novinářská x 28. října - od centra,Velké,1
16.02.2024 14:00,Novinářská x 28. října - od Poruby,Ostatní,302
16.02.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,72
16.02.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,39
16.02.2024 14:00,Bohumínská x 28. října - směr Přívoz,Ostatní,268
16.02.2024 14:00,Hlučínská x Slovenská - od Švermy,Ostatní,308
16.02.2024 14:00,Hlučínská x Slovenská - od Přívozu,Ostatní,291
16.02.2024 14:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,99
16.02.2024 14:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
16.02.2024 14:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,47
16.02.2024 14:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,30
16.02.2024 15:00,Novinářská x 28. října - od Fifejd,Ostatní,330
16.02.2024 15:00,Novinářská x 28. října - od Fifejd,Velké,2
16.02.2024 15:00,Novinářská x 28. října - od Vítkovic,Ostatní,246
16.02.2024 15:00,Novinářská x 28. října - od Vítkovic,Velké,9
16.02.2024 15:00,Novinářská x 28. října - od centra,Ostatní,187
16.02.2024 15:00,Novinářská x 28. října - od centra,Velké,1
16.02.2024 15:00,Novinářská x 28. října - od Poruby,Ostatní,253
16.02.2024 15:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,67
16.02.2024 15:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,31
16.02.2024 15:00,Bohumínská x 28. října - směr Přívoz,Ostatní,312
16.02.2024 15:00,Hlučínská x Slovenská - od Švermy,Ostatní,330
16.02.2024 15:00,Hlučínská x Slovenská - od Přívozu,Ostatní,341
16.02.2024 15:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,87
16.02.2024 16:00,Novinářská x 28. října - od Fifejd,Ostatní,307
16.02.2024 16:00,Novinářská x 28. října - od Vítkovic,Ostatní,229
16.02.2024 16:00,Novinářská x 28. října - od Vítkovic,Velké,7
16.02.2024 16:00,Novinářská x 28. října - od centra,Ostatní,153
16.02.2024 16:00,Novinářská x 28. října - od Poruby,Ostatní,295
16.02.2024 16:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,40
16.02.2024 16:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,37
16.02.2024 16:00,Bohumínská x 28. října - směr Přívoz,Ostatní,202
16.02.2024 16:00,Hlučínská x Slovenská - od Švermy,Ostatní,295
16.02.2024 16:00,Hlučínská x Slovenská - od Přívozu,Ostatní,220
16.02.2024 16:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,56
16.02.2024 16:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
16.02.2024 16:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,17
16.02.2024 16:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,2
16.02.2024 17:00,Novinářská x 28. října - od Fifejd,Ostatní,282
16.02.2024 17:00,Novinářská x 28. října - od Fifejd,Velké,3
16.02.2024 17:00,Novinářská x 28. října - od Vítkovic,Ostatní,192
16.02.2024 17:00,Novinářská x 28. října - od Vítkovic,Velké,7
16.02.2024 17:00,Novinářská x 28. října - od centra,Ostatní,134
16.02.2024 17:00,Novinářská x 28. října - od Poruby,Ostatní,248
16.02.2024 17:00,Novinářská x 28. října - od Poruby,Velké,1
16.02.2024 17:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,65
16.02.2024 17:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,52
16.02.2024 17:00,Bohumínská x 28. října - směr Přívoz,Ostatní,48
16.02.2024 17:00,Hlučínská x Slovenská - od Švermy,Ostatní,250
16.02.2024 17:00,Hlučínská x Slovenská - od Přívozu,Ostatní,78
16.02.2024 17:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,46
16.02.2024 17:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
16.02.2024 17:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,7
16.02.2024 18:00,Novinářská x 28. října - od Fifejd,Ostatní,194
16.02.2024 18:00,Novinářská x 28. října - od Fifejd,Velké,3
16.02.2024 18:00,Novinářská x 28. října - od Vítkovic,Ostatní,113
16.02.2024 18:00,Novinářská x 28. října - od Vítkovic,Velké,1
16.02.2024 18:00,Novinářská x 28. října - od centra,Ostatní,57
16.02.2024 18:00,Novinářská x 28. října - od Poruby,Ostatní,142
16.02.2024 18:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,32
16.02.2024 18:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,29
16.02.2024 18:00,Hlučínská x Slovenská - od Švermy,Ostatní,112
16.02.2024 18:00,Hlučínská x Slovenská - od Přívozu,Ostatní,72
16.02.2024 18:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,13
16.02.2024 18:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
16.02.2024 18:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,2
16.02.2024 19:00,Novinářská x 28. října - od Fifejd,Ostatní,171
16.02.2024 19:00,Novinářská x 28. října - od Fifejd,Velké,1
16.02.2024 19:00,Novinářská x 28. října - od Vítkovic,Ostatní,65
16.02.2024 19:00,Novinářská x 28. října - od Vítkovic,Velké,4
16.02.2024 19:00,Novinářská x 28. října - od centra,Ostatní,29
16.02.2024 19:00,Novinářská x 28. října - od Poruby,Ostatní,114
16.02.2024 19:00,Novinářská x 28. října - od Poruby,Velké,1
16.02.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,25
16.02.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
16.02.2024 19:00,Hlučínská x Slovenská - od Švermy,Ostatní,91
16.02.2024 19:00,Hlučínská x Slovenská - od Přívozu,Ostatní,63
16.02.2024 19:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,7
16.02.2024 19:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,4
16.02.2024 20:00,Novinářská x 28. října - od Fifejd,Ostatní,109
16.02.2024 20:00,Novinářská x 28. října - od Fifejd,Velké,3
16.02.2024 20:00,Novinářská x 28. října - od Vítkovic,Ostatní,71
16.02.2024 20:00,Novinářská x 28. října - od Vítkovic,Velké,2
16.02.2024 20:00,Novinářská x 28. října - od centra,Ostatní,24
16.02.2024 20:00,Novinářská x 28. října - od Poruby,Ostatní,93
16.02.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,29
16.02.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,23
16.02.2024 20:00,Hlučínská x Slovenská - od Švermy,Ostatní,86
16.02.2024 20:00,Hlučínská x Slovenská - od Přívozu,Ostatní,39
16.02.2024 20:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,15
16.02.2024 20:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,3
16.02.2024 21:00,Novinářská x 28. října - od Fifejd,Ostatní,108
16.02.2024 21:00,Novinářská x 28. října - od Fifejd,Velké,2
16.02.2024 21:00,Novinářská x 28. října - od Vítkovic,Ostatní,25
16.02.2024 21:00,Novinářská x 28. října - od Vítkovic,Velké,3
16.02.2024 21:00,Novinářská x 28. října - od centra,Ostatní,19
16.02.2024 21:00,Novinářská x 28. října - od Poruby,Ostatní,64
16.02.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,18
16.02.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,20
16.02.2024 21:00,Hlučínská x Slovenská - od Švermy,Ostatní,61
16.02.2024 21:00,Hlučínská x Slovenská - od Přívozu,Ostatní,31
16.02.2024 21:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,9
16.02.2024 21:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,5
16.02.2024 21:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
16.02.2024 22:00,Novinářská x 28. října - od Fifejd,Ostatní,98
16.02.2024 22:00,Novinářská x 28. října - od Fifejd,Velké,2
16.02.2024 22:00,Novinářská x 28. října - od Vítkovic,Ostatní,31
16.02.2024 22:00,Novinářská x 28. října - od Vítkovic,Velké,2
16.02.2024 22:00,Novinářská x 28. října - od centra,Ostatní,9
16.02.2024 22:00,Novinářská x 28. října - od Poruby,Ostatní,46
16.02.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,20
16.02.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
16.02.2024 22:00,Hlučínská x Slovenská - od Švermy,Ostatní,45
16.02.2024 22:00,Hlučínská x Slovenská - od Přívozu,Ostatní,22
16.02.2024 22:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,19
16.02.2024 22:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,3
16.02.2024 22:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
16.02.2024 23:00,Novinářská x 28. října - od Fifejd,Ostatní,70
16.02.2024 23:00,Novinářská x 28. října - od Vítkovic,Ostatní,11
16.02.2024 23:00,Novinářská x 28. října - od Vítkovic,Velké,3
16.02.2024 23:00,Novinářská x 28. října - od centra,Ostatní,5
16.02.2024 23:00,Novinářská x 28. října - od Poruby,Ostatní,26
16.02.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,8
16.02.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,6
16.02.2024 23:00,Hlučínská x Slovenská - od Švermy,Ostatní,35
16.02.2024 23:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,10
16.02.2024 23:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,3
17.02.2024 0:00,Novinářská x 28. října - od Fifejd,Ostatní,31
17.02.2024 0:00,Novinářská x 28. října - od Fifejd,Velké,1
17.02.2024 0:00,Novinářská x 28. října - od Vítkovic,Ostatní,14
17.02.2024 0:00,Novinářská x 28. října - od centra,Ostatní,1
17.02.2024 0:00,Novinářská x 28. října - od Poruby,Ostatní,16
17.02.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,5
17.02.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,3
17.02.2024 0:00,Hlučínská x Slovenská - od Švermy,Ostatní,12
17.02.2024 0:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,16
17.02.2024 0:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
17.02.2024 1:00,Novinářská x 28. října - od Fifejd,Ostatní,35
17.02.2024 1:00,Novinářská x 28. října - od Vítkovic,Ostatní,10
17.02.2024 1:00,Novinářská x 28. října - od Vítkovic,Velké,1
17.02.2024 1:00,Novinářská x 28. října - od centra,Ostatní,3
17.02.2024 1:00,Novinářská x 28. října - od Poruby,Ostatní,14
17.02.2024 1:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,5
17.02.2024 1:00,Hlučínská x Slovenská - od Švermy,Ostatní,17
17.02.2024 1:00,Hlučínská x Slovenská - od Přívozu,Ostatní,1
17.02.2024 1:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,2
17.02.2024 1:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
17.02.2024 2:00,Novinářská x 28. října - od Fifejd,Ostatní,19
17.02.2024 2:00,Novinářská x 28. října - od Vítkovic,Ostatní,6
17.02.2024 2:00,Novinářská x 28. října - od centra,Ostatní,3
17.02.2024 2:00,Novinářská x 28. října - od Poruby,Ostatní,13
17.02.2024 2:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,5
17.02.2024 2:00,Hlučínská x Slovenská - od Švermy,Ostatní,8
17.02.2024 2:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,6
17.02.2024 2:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
17.02.2024 3:00,Novinářská x 28. října - od Fifejd,Ostatní,17
17.02.2024 3:00,Novinářská x 28. října - od Fifejd,Velké,1
17.02.2024 3:00,Novinářská x 28. října - od Vítkovic,Ostatní,3
17.02.2024 3:00,Novinářská x 28. října - od Vítkovic,Velké,1
17.02.2024 3:00,Novinářská x 28. října - od centra,Ostatní,1
17.02.2024 3:00,Novinářská x 28. října - od Poruby,Ostatní,9
17.02.2024 3:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,3
17.02.2024 3:00,Hlučínská x Slovenská - od Švermy,Ostatní,7
17.02.2024 3:00,Hlučínská x Slovenská - od Přívozu,Ostatní,1
17.02.2024 3:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,1
17.02.2024 4:00,Novinářská x 28. října - od Fifejd,Ostatní,12
17.02.2024 4:00,Novinářská x 28. října - od Vítkovic,Ostatní,1
17.02.2024 4:00,Novinářská x 28. října - od Poruby,Ostatní,5
17.02.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,1
17.02.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,6
17.02.2024 4:00,Hlučínská x Slovenská - od Švermy,Ostatní,17
